UniqueIndexID	Source	Acceptability	Sentence	Split
412	Graffi_1994	1	La persona di cui ho parlato è il mio miglior amico.	train
413	Graffi_1994	1	La persona della quale ho parlato è il mio miglior amico.	train
414	Graffi_1994	0	La persona di che ho parlato è il mio miglior amico.	train
415	Graffi_1994	1	La sedia sulla quale ti sei seduto è rotta.	train
416	Graffi_1994	0	La sedia su che ti sei seduto è rotta.	train
417	Graffi_1994	1	L'uomo che ha appena parlato è mio zio.	train
418	Graffi_1994	0	L'uomo il quale ha appena parlato è mio zio.	train
419	Graffi_1994	1	L'uomo che hai conosciuto ieri è mio zio.	train
420	Graffi_1994	0	L'uomo il quale hai conosciuto ieri è mio zio.	train
421	Graffi_1994	1	Alessandro non è più il bravo ragazzo che era una volta.	train
422	Graffi_1994	0	Lorenzo non è più il bravo ragazzo il quale era una volta.	train
423	Graffi_1994	1	Cerco qualcuno con cui parlare.	train
424	Graffi_1994	1	Cerco qualcuno con il quale parlare.	train
425	Graffi_1994	1	Questa è la sedia sulla quale Lorenzo si è seduto.	train
426	Graffi_1994	1	Questa è la sedia su cui Francesco si è seduto.	train
427	Graffi_1994	0	Questa è la sedia sulla quale Francesco ha domandato quando Gabriele si è seduto.	train
428	Graffi_1994	1	Questa è la persona con la quale Leonardo ha parlato.	train
429	Graffi_1994	1	Questa è la persona con cui Andrea ha parlato.	train
430	Graffi_1994	0	Questa è la persona con la quale Riccardo ha fatto l'affermazione che Riccardo ha parlato.	train
431	Graffi_1994	1	Questo è il libro che Alessandro ha recensito.	train
432	Graffi_1994	0	Questo è il libro che Riccardo ha domandato quando Alessandro ha recensito.	train
433	Graffi_1994	1	Questa è la persona che Alessandro apprezza di più.	train
434	Graffi_1994	1	Tommaso crede che Maria abbia baciato Edoardo.	train
435	Graffi_1994	1	Chi crede Gabriele che Emma abbia baciato?	train
436	Graffi_1994	1	Che cosa legge Edoardo al mattino?	train
437	Graffi_1994	0	Che cosa Riccardo legge al mattino?	train
438	Graffi_1994	1	Maria sembra essere stata picchiata.	train
439	Graffi_1994	1	Paola sembra essere partita.	train
440	Graffi_1994	1	Giulia sembra risultare essere partita.	train
441	Graffi_1994	0	Cosa sembra che Riccardo parlerà?	train
442	Graffi_1994	1	Chi ha detto che Riccardo parlerà?	train
443	Graffi_1994	1	Tommaso è un uomo intelligente.	train
444	Graffi_1994	1	Sofia ha promesso di parlare.	train
445	Graffi_1994	1	Paola conosce tutti.	train
446	Graffi_1994	1	Abbiamo visto Gabriele.	train
447	Graffi_1994	1	Lo abbiamo visto.	train
448	Graffi_1994	1	Gli hanno dato il premio.	train
449	Graffi_1994	1	Chi pensi che abbia visto Riccardo?	train
450	Graffi_1994	1	Andrea sembrava conoscere Beatrice.	train
451	Graffi_1994	1	Riccardo voleva conoscere Maria.	train
452	Graffi_1994	1	Beatrice sembrava essere conosciuta da Francesco.	train
453	Graffi_1994	1	Sofia voleva essere conosciuta da Andrea.	train
454	Graffi_1994	0	Chi è partito dopo aver salutato?	train
455	Graffi_1994	1	Ho detto che credo che Paola pensi che Leonardo abbia incontrato Francesco?	train
456	Graffi_1994	1	È partito dopo aver salutato Andrea.	train
457	Graffi_1994	1	Che Tommaso incontri Andrea è molto difficile.	train
458	Graffi_1994	0	Chi che Alessandro incontri è molto difficile?	train
459	Graffi_1994	0	Che argomento ti chiedi quando discuteremo?	train
460	Graffi_1994	0	Quando ti chiedi che argomento discuteremo?	train
461	Graffi_1994	1	Ha visto tua madre Edoardo, (non Riccardo).	train
462	Graffi_1994	0	Su che cosa hai comprato il libro?	train
463	Graffi_1994	1	Ho comprato il libro sulle disavventure giudiziarie di Riccardo.	train
464	Graffi_1994	0	Ho parlato sulle disavventure giudiziarie di Riccardo.	train
465	Graffi_1994	1	Alessandro ha detto che Alice ha incontrato Alessandro (e non Alessandro).	train
466	Graffi_1994	1	Lui parlerà domani.	train
467	Graffi_1994	1	Tommaso parlerà domani.	train
468	Graffi_1994	0	Se stesso inganna Lorenzo.	train
469	Graffi_1994	1	Riccardo è molto amato da sua madre.	train
470	Graffi_1994	0	Giulia ha molto apprezzato la mia descrizione di se stessa.	train
471	Graffi_1994	1	Sofia ha dichiarato che lei non ha mi avuto niente a che fare con Edoardo.	train
472	Graffi_1994	1	Lorenzo ha ripetuto la propria ricostruzione dei fatti.	train
473	Graffi_1994	1	Tommaso ha ripetuto la sua ricostruzione dei fatti.	train
474	Graffi_1994	1	Andrea ha convinto Riccardo che la propria casa era andata in fiamme.	train
475	Graffi_1994	1	Io ho informato Leonardo che voi pensate che denunciare se stesso sia stato un errore.	train
476	Graffi_1994	1	Francesco ha calunniato se stesso.	train
477	Graffi_1994	0	Andrea ha calunniato.	train
478	Graffi_1994	0	Lorenzo crede di se stesso essere buono.	train
479	Graffi_1994	1	Edoardo crede di essere buono.	train
480	Graffi_1994	0	Quando non sai che argomento discuteremo?	train
481	Graffi_1994	0	Giulia sembra che risulti aver vinto.	train
482	Graffi_1994	1	Beatrice sembra aver vinto.	train
483	Graffi_1994	1	Maria risulta aver vinto.	train
484	Graffi_1994	0	Maria sembra che abbia vinto.	train
485	Graffi_1994	0	Edoardo se stesso ha detto che arriverà.	train
486	Graffi_2008	1	A me questo discorso non mi piace.	train
487	Graffi_2008	1	A me questo discorso non piace.	train
488	Graffi_2008	1	Ho incontrato Alessandro e Giulia, e gli ho parlato di te.	train
489	Graffi_2008	0	Riccardo vuole di partire.	train
490	Graffi_2008	0	Il mattone vuole cantare la Traviata.	train
491	Graffi_2008	0	Il mattone vuole di cantare la Traviata.	train
492	Graffi_2008	1	Leonardo ha baciato Maria.	train
493	Graffi_2008	1	Alessandro lo ha guardato.	train
494	Graffi_2008	1	Tommaso si è guardato.	train
495	Graffi_2008	1	Riccardo ha promesso a Paola di partire.	train
496	Graffi_2008	1	Non tagliano i costi del Quirinale e le auto blu perché sono statisti che stanno rifacendo lo Stato.	train
497	Graffi_2008	1	La nostra associazione protegge le donne e i bambini infelici.	train
498	Graffi_2008	1	Secondo me, l'opinione di Tommaso è questa: Beatrice vuole che Leonardo veda Lorenzo.	train
499	Graffi_2008	1	Alessandro pensa di comprarlo.	train
500	Graffi_2008	0	Edoardo lo pensa di comprare.	train
501	Graffi_2008	1	Alessandro vede Edoardo.	train
502	Graffi_2008	1	La ragazza parte.	train
503	Graffi_2008	1	Parte la ragazza.	train
504	Graffi_2008	1	I ragazzi partono.	train
505	Graffi_2008	1	Partono i ragazzi.	train
506	Graffi_2008	1	I ragazzi di cui mi ha parlato la ragazza partono.	train
507	Graffi_2008	1	La ragazza di cui mi hanno parlato i ragazzi parte.	train
508	Graffi_2008	0	La ragazza di cui mi hanno parlato i ragazzi partono.	train
509	Graffi_2008	1	I ragazzi di cui Lorenzo dice che mi ha parlato la ragazza partono.	train
510	Graffi_2008	1	I ragazzi di cui Lorenzo dice che Sofia sostiene che mi ha parlato la ragazza partono.	train
511	Graffi_2008	1	Chi pensi che Sofia affermi che Alessandro vuole sposare?	train
512	Graffi_2008	1	Penso che Giulia affermi che Leonardo vuole sposare Maria.	train
513	Graffi_2008	0	Chi pensi all'affermazione di Paola che Lorenzo vuole sposare?	train
514	Graffi_2008	1	Penso all'affermazione di Maria che Riccardo vuole sposare.	train
515	Graffi_2008	1	Tommaso ha detto che Mattia lo ha guardato.	train
516	Graffi_2008	1	Paola mangia la mela.	train
517	Graffi_2008	1	Il coniglio mangia qualunque cosa.	train
518	Graffi_2008	1	Il coniglio è così buono da mangiare qualunque cosa.	train
519	Graffi_2008	1	Il coniglio è così buono da mangiare.	train
520	Graffi_2008	1	Parlo.	train
521	Graffi_2008	1	Chi credi che verrà?	train
522	Graffi_2008	0	Egli piove.	train
523	Graffi_2008	0	Un uomo è arrivato che conosco bene.	train
524	Graffi_2008	1	Lui dice che il professore ha raccomandato di leggere un libro di introduzione alla grammatica generativa.	train
525	Graffi_2008	1	Per quale libro x, tu dici che il professore ha raccomandato di leggere x.	train
526	Graffi_2008	1	Chi crede Alessandro che sua madre abbia baciato?	train
527	Graffi_2008	1	Per quale individuo x, Tommaso crede che sua madre abbia visto x.	train
528	Graffi_2008	0	Che libro il professore ha raccomandato di leggere un libro di grammatica generativa?	train
529	Graffi_2008	1	Francesco sa che Alessandro è partito.	train
530	Graffi_2008	0	Gabriele sa quell'uomo.	train
531	Graffi_2008	1	I nemici hanno subito una sconfitta.	train
532	Graffi_2008	1	Riccardo conosceva quell'uomo.	train
533	Graffi_2008	1	Alessandro ha conosciuto quell'uomo.	train
534	Graffi_2008	1	Tommaso conoscerà quell'uomo.	train
535	Graffi_2008	1	Tommaso ha preso un libro in biblioteca.	train
536	Graffi_2008	1	Francesco ha preso un raffreddore in biblioteca.	train
537	Graffi_2008	1	Riccardo conosce me, non lui.	train
538	Graffi_2008	0	Riccardo conosce io, non lui.	train
539	Graffi_2008	0	Riccardo conosce me, non egli.	train
540	Graffi_2008	0	Gabriele conosce io, non egli.	train
541	Graffi_2008	1	Per primo sono arrivato io, non tu.	train
542	Graffi_2008	0	Per primo sono arrivato me, non te.	train
543	Graffi_2008	0	Per primo sono arrivato io, non te.	train
544	Graffi_2008	1	In questo luogo sono arrivati molti ragazzi.	train
545	Graffi_2008	1	In questo luogo hanno camminato molti ragazzi.	train
546	Graffi_2008	0	In questo luogo, ne hanno camminato molti.	train
547	Graffi_2008	1	Riccardo ha colpito molti ragazzi.	train
548	Graffi_2008	1	Leonardo ne ha colpiti molti.	train
549	Graffi_2008	0	Camminato Tommaso, ci siamo sentiti meglio.	train
550	Graffi_2008	1	Arrivato Francesco, ci siamo sentiti meglio.	train
551	Graffi_2008	1	Colpito Riccardo, ci siamo sentiti meglio.	train
552	Graffi_2008	1	Conoscerà quell'uomo.	train
553	Graffi_2008	0	Sai se il professore ha raccomandato di leggere "Le strutture della sintassi"?	train
554	Graffi_2008	0	So che il professore ha raccomandato di leggere "Le strutture della sintassi".	train
555	Graffi_2008	1	Il ragazzo lasciò la casa.	train
556	Graffi_2008	1	Chiudete le finestre?	train
557	Graffi_2008	1	Lorenzo ha promesso che partirà.	train
558	Graffi_2008	1	Mattia ha promesso di partire.	train
559	Graffi_2008	1	Che vada a farsi benedire!	train
560	Graffi_2008	1	Tommaso ha colpito Maria.	train
561	Graffi_2008	1	Emma è stata colpita (da Leonardo).	train
562	Graffi_2008	1	Cosa ha fatto Alessandro?	train
563	Graffi_2008	1	Cosa è successo a Paola?	train
564	Graffi_2008	1	Un uomo arriva.	train
565	Graffi_2008	1	Dico che Alessandro ha colpito Giulia.	train
566	Graffi_2008	1	Chi dici che Riccardo ha colpito?	train
567	Graffi_2008	1	Penso all'affermazione di Alice che Lorenzo vuole sposare Emma.	train
568	Graffi_2008	1	L'uccisione di Riccardo da parte di Francesco.	train
569	Graffi_2008	1	Andrea ha donato un libro ad Emma.	train
570	Graffi_2008	1	Il dono di un libro a Sofia da parte di Andrea.	train
571	Graffi_2008	1	Una vecchia legge la regola.	train
572	Graffi_2008	1	Una vecchia signora sta leggendo la regola.	train
573	Graffi_2008	1	Una legge di molto tempo fa regola questa materia.	train
574	Graffi_2008	1	Il professore dice che lui ha raccomandato di leggere un libro di introduzione alla grammatica generativa, non una raccolta di favole.	train
575	Graffi_2008	1	Edoardo guarda se stesso.	train
576	Graffi_2008	1	Alessandro lo guarda.	train
577	Graffi_2008	1	Gli hanno detto che il professore vuole che leggiamo un libro di grammatica generativa.	train
578	Graffi_2008	1	Quando gli abbiamo chiesto se dobbiamo leggere un libro di grammatica generativa, il professore ha risposto sì.	train
579	Graffi_2008	1	Lui sostiene che il giovanotto dice sempre la verità.	train
580	Graffi_2008	1	Il giovanotto sostiene che lui dice sempre la verità.	train
581	Graffi_2008	1	Il suo difensore sostiene che il giovanotto dice sempre la verità.	train
582	Graffi_2008	1	Lui sostiene che l'uomo medio dice sempre la verità.	train
583	Graffi_2008	1	L'uomo medio sostiene che lui dice sempre la verità.	train
584	Graffi_2008	1	Il suo difensore sostiene che l'uomo medio dice sempre la verità.	train
585	Graffi-Scalise_2002	1	Maria mi ha colpito.	train
586	Graffi-Scalise_2002	1	I ragazzi dicono che Paola mi ha colpito.	train
587	Graffi-Scalise_2002	1	Lorenzo corre.	train
588	Graffi-Scalise_2002	1	Andrea corre e grida.	train
589	Graffi-Scalise_2002	1	Gabriele corre e grida e suda.	train
590	Graffi-Scalise_2002	1	Riccardo corre e grida e suda e inciampa.	train
591	Graffi-Scalise_2002	0	La donna che i ragazzi dicono che mi hanno colpito è Paola.	train
592	Graffi-Scalise_2002	1	La ragazza di Francesco suona bene il pianoforte.	train
593	Graffi-Scalise_2002	0	Il Edoardo pianoforte bene di ragazza suona la.	train
594	Graffi-Scalise_2002	1	Lorenzo scrisse una lettera.	train
595	Graffi-Scalise_2002	1	I bambini adorano i dolci.	train
596	Graffi-Scalise_2002	1	Adorano i dolci i bambini?	train
597	Graffi-Scalise_2002	1	Cosa adorano i bambini?	train
598	Graffi-Scalise_2002	1	Vado a prenderlo.	train
599	Graffi-Scalise_2002	1	Lo vado a prendere.	train
600	Graffi-Scalise_2002	1	Penso di prenderlo.	train
601	Graffi-Scalise_2002	0	Lo penso di prendere.	train
602	Graffi-Scalise_2002	1	Io ritengo Emma una buona giornalista.	train
603	Graffi-Scalise_2002	1	Io ritengo che Alice sia una buona giornalista.	train
604	Graffi-Scalise_2002	1	Giulia è ritenuta una buona giornalista.	train
605	Graffi-Scalise_2002	1	Paola è ritenuta da me una buona giornalista.	train
606	Graffi-Scalise_2002	0	Maria è ritenuta (da me) sia una buona giornalista.	train
607	Graffi-Scalise_2002	1	Gabriele ha sentito una storia su una foto di qualcuno.	train
608	Graffi-Scalise_2002	1	Di chi ha trovato una foto Leonardo?	train
609	Graffi-Scalise_2002	0	Di chi ha sentito una storia su una foto Riccardo?	train
610	Graffi-Scalise_2002	1	La gente che va alla Normale ama la fisica.	train
611	Graffi-Scalise_2002	1	Alessandro, che va alla Normale, ama la fisica.	train
612	Graffi-Scalise_2002	1	La gente che va alla Normale che ama la fisica otterrà il laboratorio.	train
613	Graffi-Scalise_2002	0	Andrea, che va alla Normale, che ama la fisica, otterrà il laboratorio.	train
614	Graffi-Scalise_2002	1	Numerosi operai intervennero al banchetto.	train
615	Graffi-Scalise_2002	1	Gabriele lo guarda.	train
616	Graffi-Scalise_2002	1	Riccardo si guarda.	train
617	Graffi-Scalise_2002	1	Il fratello di Riccardo lo guarda.	train
618	Graffi-Scalise_2002	1	Il ragazzo legge il libro.	train
619	Graffi-Scalise_2002	0	Il cane legge il libro.	train
620	Graffi-Scalise_2002	0	La virtù legge il libro.	train
621	Graffi-Scalise_2002	1	Anche la CGIL può sbagliare.	train
622	Graffi-Scalise_2002	1	La TV potrebbe avere una grande funzione educativa.	train
623	Graffi-Scalise_2002	1	La prof di scienze è severa.	train
624	Graffi-Scalise_2002	1	Il cerchio quadrato suona la cornamusa.	train
625	Graffi-Scalise_2002	0	Cornamusa la suona quadrato cerchio il.	train
626	Graffi-Scalise_2002	1	Gabriele vuole andare al mare.	train
627	Graffi-Scalise_2002	0	Gabriele vuole di andare al mare.	train
628	Graffi-Scalise_2002	0	Tommaso ha voglia andare al mare.	train
629	Graffi-Scalise_2002	1	Il poliziotto catturò il ladro.	train
630	Graffi-Scalise_2002	0	Il poliziotto catturò.	train
631	Graffi-Scalise_2002	0	Riccardo cammina la strada.	train
632	Graffi-Scalise_2002	1	A mezzanotte, il poliziotto catturò il ladro davanti alla casa che aveva appena svaligiato.	train
633	Graffi-Scalise_2002	1	A mezzanotte il poliziotto catturò il ladro.	train
634	Graffi-Scalise_2002	1	Il poliziotto catturò il ladro a mezzanotte.	train
635	Graffi-Scalise_2002	1	Il ladro catturò il poliziotto.	train
636	Graffi-Scalise_2002	0	Poliziotto catturò il ladro a mezzanotte il.	train
637	Graffi-Scalise_2002	0	Mezzanotte, il poliziotto catturò il ladro a.	train
638	Graffi-Scalise_2002	1	Chi ha catturato il ladro?	train
639	Graffi-Scalise_2002	0	Il poliziotto ha.	train
640	Graffi-Scalise_2002	0	A mezzanotte e il poliziotto catturò il ladro.	train
641	Graffi-Scalise_2002	1	Il figlio di mio cugino attraversa la strada con calma.	train
642	Graffi-Scalise_2002	1	Andrea legge questi libri.	train
643	Graffi-Scalise_2002	1	La lettura di questi libri migliora la mente.	train
644	Graffi-Scalise_2002	1	Fino a qualche anno fa, La Slovacchia era unita alla Repubblica Ceca.	train
645	Graffi-Scalise_2002	1	Spesso legge questi libri.	train
646	Graffi-Scalise_2002	1	Leonardo crede che Francesco abbia mentito.	train
647	Graffi-Scalise_2002	1	Riccardo è partito e Beatrice è rimasta a casa.	train
648	Graffi-Scalise_2002	1	Edoardo ha letto il giornale.	train
649	Graffi-Scalise_2002	1	Gabriele ha domandato da quale professore non era stato ancora interrogato Riccardo.	train
650	Graffi-Scalise_2002	1	Lorenzo ha detto che Tommaso ha comprato il giornale.	train
651	Graffi-Scalise_2002	1	Cosa ha detto Edoardo che Gabriele ha comprato?	train
652	Graffi-Scalise_2002	1	Cosa ha detto Alessandro che Edoardo crede che Alessandro abbia comprato?	train
653	Graffi-Scalise_2002	1	Cosa ha detto Francesco che Leonardo crede che Giulia pensi che Tommaso abbia comprato?	train
654	Graffi-Scalise_2002	1	Quale paese Gabriele crede che invaderanno?	train
655	Graffi-Scalise_2002	1	Abbiamo predisposto tutto perché Riccardo potesse arrivare in orario.	train
656	Graffi-Scalise_2002	1	Edoardo ci ha fatto attendere tanto a lungo che ce ne siamo andati via.	train
657	Graffi-Scalise_2002	1	Se Riccardo fosse arrivato in orario, avremmo potuto cenare con calma.	train
658	Graffi-Scalise_2002	1	Benché Francesco fosse arrivato in orario, non trovò nessuno ad attenderlo.	train
659	Graffi-Scalise_2002	1	Abbiamo atteso Riccardo più a lungo di quanto fosse necessario.	train
660	Graffi-Scalise_2002	1	Che la Terra giri intorno al Sole è noto da molto tempo.	train
661	Graffi-Scalise_2002	1	Il fatto che Tommaso ci ha riferito tutti i particolari ci ha impressionato molto.	train
662	Graffi-Scalise_2002	1	Il fatto che Francesco ci ha riferito ci ha impressionato molto.	train
663	Graffi-Scalise_2002	1	Lorenzo ha promesso a Paola che partirà domani.	train
