UniqueIndexID	Source	Acceptability	Sentence	Cleft_construction	Copular_construction	Subject-verb_agreement	Wh-islands_violations	Simple	Question	Auxiliary	Bind	Indefinite_pronouns
4884	Vietri_2004	1	Lorenzo è ricco di sorprese.	0	1	0	0	0	0	0	0	0
4888	Vietri_2004	1	Il suo nome è di dominio pubblico.	0	1	0	0	0	0	0	0	0
4891	Vietri_2004	1	Andrea è la causa del fatto che il suo nome sia di dominio pubblico.	0	1	0	0	0	0	0	0	0
4924	Vietri_2004	1	Un lead è un canto.	0	1	0	0	1	0	0	0	0
4925	Vietri_2004	1	La Marsigliese è un canto.	0	1	0	0	1	0	0	0	0
4926	Vietri_2004	1	Una persona che è Andrea canta un canto che è la Marsigliese.	0	1	0	0	0	0	0	0	0
4930	Vietri_2004	1	Lorenzo è desideroso di carezze.	0	1	0	0	0	0	0	0	0
4937	Vietri_2004	1	Andare a Miami è inutile.	0	1	0	0	0	0	0	0	0
4938	Vietri_2004	1	Sofia è inferiore a Maria.	0	1	0	0	0	0	0	0	0
4939	Vietri_2004	1	Questo evento è concomitante con quell'altro.	0	1	0	0	0	0	0	0	0
4940	Vietri_2004	1	Questi eventi sono concomitanti.	0	1	0	0	0	0	0	0	0
4941	Vietri_2004	1	Questa linea è equidistante da quella.	0	1	0	0	0	0	0	0	0
4942	Vietri_2004	1	Queste due linee sono equidistanti.	0	1	0	0	0	0	0	0	0
4943	Vietri_2004	1	Francesco è incapace di reagire.	0	1	0	0	0	0	0	0	0
4962	Vietri_2004	1	Alice ha presentato quella a qualcuno.	0	0	0	0	0	0	0	0	1
4963	Vietri_2004	1	Lei ha presentato quella a qualcuno.	0	0	0	0	0	0	0	0	1
5014	Vietri_2004	1	Ѐ Andrea che mette i libri sugli scaffali ora.	1	0	0	0	0	0	0	0	0
5015	Vietri_2004	1	Ѐ sugli scaffali che Andrea mette i libri ora.	1	0	0	0	0	0	0	0	0
5016	Vietri_2004	1	Ѐ ora che Francesco mette i libri sugli scaffali.	1	0	0	0	0	0	0	0	0
5017	Vietri_2004	0	Ѐ mette che Riccardo i libri sugli scaffali ora.	1	0	0	0	0	0	0	0	0
5019	Vietri_2004	0	Ѐ desidera che Lorenzo scappare.	1	1	0	0	0	0	0	0	0
5020	Vietri_2004	0	Ѐ Andrea ciò che mette i libri sugli scaffali ora.	1	0	0	0	0	0	0	0	0
5021	Vietri_2004	0	Ѐ ora ciò che Tommaso mette i libri sugli scaffali.	1	0	0	0	0	0	0	0	0
5022	Vietri_2004	0	Ѐ sugli scaffali ciò che Leonardo mette i libri.	1	0	0	0	0	0	0	0	0
5023	Vietri_2004	1	Sono gli scaffali ciò su cui Tommaso mette i libri ora.	1	0	0	0	0	0	0	0	0
5050	Vietri_2004	1	Sei andato al cinema?	0	0	0	0	0	1	0	0	0
5051	Vietri_2004	1	Che cosa studia Emma?	0	0	0	0	0	1	0	0	0
5056	Vietri_2004	1	Che cosa fa Francesco?	0	0	0	0	0	1	0	0	0
5081	Vietri_2004	1	Gabriele crede qualcosa.	0	0	0	0	1	0	0	0	1
5087	Vietri_2004	0	Ѐ la conversazione che Sofia raccontò ad Edoardo più esasperante della sua vita.	1	0	0	0	0	0	0	0	0
5088	Vietri_2004	0	Ѐ della sua vita che Beatrice raccontò a Gabriele la conversazione più esasperante.	1	0	0	0	0	0	0	0	0
5089	Vietri_2004	1	Ѐ la conversazione più esasperante della sua vita che Giulia raccontò a Riccardo.	1	1	0	0	0	0	0	0	0
5091	Vietri_2004	1	Come spiegare la sua lettera?	0	0	0	0	0	1	0	0	0
5093	Vietri_2004	1	Maria è in gamba.	0	1	0	0	0	0	0	0	0
5094	Vietri_2004	1	Emma è preoccupata.	0	1	0	0	0	0	0	0	0
5099	Vietri_2004	1	Costruisci ponti?	0	0	0	0	0	1	0	0	0
5116	Vietri_2004	1	Ha fatto una gara.	0	1	0	0	0	0	0	0	1
5118	Vietri_2004	1	Ho una bella casa.	0	1	0	0	0	0	0	0	1
5119	Vietri_2004	1	La sua partenza è in dubbio.	0	1	0	0	0	0	0	0	0
5126	Vietri_2004	1	Ascoltarlo è interessante per me.	0	1	0	0	0	0	0	0	0
5151	Vietri_2004	1	Ha una cotta per Giulia.	0	0	0	0	1	0	0	0	1
5162	Vietri_2004	1	Maria ha tolto il posto di lavoro alla sorella di Leonardo.	0	0	0	0	0	0	1	0	0
5169	Vietri_2004	1	Paola ha composto una canzone.	0	0	0	0	0	0	0	0	1
5170	Vietri_2004	1	Sting ha cantato una bella canzone.	0	0	0	0	0	0	1	0	1
5175	Vietri_2004	1	Quell'uomo gode di una rendita molto alta.	0	0	0	0	0	0	0	0	1
5177	Vietri_2004	1	La sua teoria consegue da una ipotesi precisa.	0	0	0	0	0	0	0	0	1
5195	Vietri_2004	1	Gabriele ha annunciato che lui si era sposato.	0	0	0	0	0	0	1	0	0
5196	Vietri_2004	1	Leonardo ha annunciato di essersi sposato.	0	0	0	0	0	0	1	0	0
5204	Vietri_2004	1	Gabriele ha fatto svegliare Maria che stava facendo un bel sogno.	0	0	0	0	0	0	1	0	0
5205	Vietri_2004	1	Hanno messo tutti in una stanza.	0	0	0	0	0	0	0	0	1
5219	Vietri_2004	1	Quel vaso è d'argento.	0	1	0	0	1	0	0	0	0
5224	Vietri_2004	1	Alice è inadatta a recitare.	0	1	0	0	1	0	0	0	0
5225	Vietri_2004	1	L'armadio è colmo di vestiti.	0	1	0	0	0	0	0	0	0
5232	Vietri_2004	1	Quella donna fu baciata.	0	1	0	0	0	0	0	0	0
5233	Vietri_2004	1	Ѐ baciare quella donna ciò che Alessandro desidera.	1	0	0	0	0	0	0	0	0
5237	Vietri_2004	1	Quella ragazza che ha le gambe lunghe e i capelli corti e neri lo fa impazzire.	1	0	0	0	0	0	0	0	0
5240	Vietri_2004	1	Era una gioia che non aveva mai provato.	1	0	0	0	0	0	0	0	1
5241	Vietri_2004	1	Ѐ una donna dai mille privilegi che proviene da una città con molti abitanti di diverse etnie.	1	0	0	0	0	0	0	0	1
5247	Vietri_2004	1	Dov'è la copertina del libro?	0	0	0	0	0	1	0	0	0
5260	Vietri_2004	1	La carne brucia.	0	1	0	0	1	0	0	0	0
5261	Vietri_2004	1	Lorenzo irrita Paola.	0	1	0	0	0	0	0	0	0
5263	Vietri_2004	1	Alessandro apre la porta.	0	1	0	0	0	0	0	0	0
5264	Vietri_2004	1	Lorenzo fugge Leonardo.	0	1	0	0	1	0	0	0	0
5266	Vietri_2004	1	Gli sembrava che stesse succedendo una cosa che era importante.	1	0	0	0	0	0	0	0	1
5267	Vietri_2004	1	Fu consigliato a tutti di lasciare la città.	1	0	0	0	0	0	0	0	0
5271	Vietri_2004	1	Vincerà la più brava.	0	1	0	0	0	0	0	0	0
5273	Vietri_2017	1	Il vaso si è rotto.	0	1	0	0	0	0	0	0	0
5275	Vietri_2017	1	La nave è affondata.	0	1	0	0	1	0	0	0	0
5284	Vietri_2017	1	Andrea ha fatto scrivere una lettera a Tommaso.	0	0	0	0	0	0	0	0	1
5298	Vietri_2017	1	La lastra è opaca.	0	1	0	0	1	0	0	0	0
5331	Vietri_2017	1	I terroristi hanno abbattuto i passanti con una raffica di mitra.	0	0	0	0	0	0	0	0	1
5332	Vietri_2017	1	I terroristi hanno ucciso i passanti con una raffica di mitra.	0	0	0	0	0	0	0	0	1
5333	Vietri_2017	1	Una raffica di mitra ha abbattuto i passanti.	0	0	0	0	0	0	0	0	1
5334	Vietri_2017	1	Una raffica di mitra ha ucciso i passanti.	0	0	0	0	0	0	0	0	1
5335	Vietri_2017	1	Una forte tempesta ha affondato la nave.	0	0	0	0	0	0	0	0	1
5336	Vietri_2017	0	Il capitano ha affondato la nave con una forte tempesta.	0	0	0	0	0	0	0	0	1
5337	Vietri_2017	0	Sofia ha rotto il vetro con una improvvisa raffica di vento.	0	0	0	0	0	0	0	0	1
5350	Vietri_2017	0	La nave fu affondata con una forte tempesta.	0	0	0	0	0	0	0	0	1
5359	Vietri_2017	1	Paola ha lavato se stessa.	0	0	0	0	0	0	0	1	0
5366	Vietri_2017	0	Alessandro ha laureato se stesso.	0	0	0	0	0	0	0	1	0
5370	Vietri_2017	1	Riccardo ha graffiato se stesso sul viso.	0	0	0	0	0	0	1	1	0
5371	Vietri_2017	1	Gabriele ha graffiato se stesso.	0	0	0	0	0	0	1	1	0
5420	Vietri_2017	1	La Chrysler e la Fiat si sono fuse l'una con l'altra.	0	0	0	0	0	0	0	0	1
5432	Vietri_2017	1	La nave è a fondo.	0	1	0	0	0	0	0	0	0
5435	Vietri_2017	1	Il pollo è in cottura.	0	1	0	0	1	0	0	0	0
5436	Vietri_2017	1	La città è abbellita.	0	1	0	0	1	0	0	0	0
5438	Vietri_2017	1	La città è in abbellimento.	0	1	0	0	0	0	0	0	0
5442	Vietri_2017	1	Il traffico è in intensificazione.	0	1	0	0	0	0	0	0	0
5447	Vietri_2017	1	Maria è invecchiata.	0	1	0	0	1	0	0	0	0
5450	Vietri_2017	1	La frutta è maturata.	0	1	0	0	1	0	0	0	0
5454	Vietri_2017	1	L'esplosione ha frantumato la vetrata in un millisecondo.	0	0	0	0	0	0	1	0	0
5477	Vietri_2017	1	Ha abbassato il prezzo dei moduli fotovoltaici in sei mesi.	0	0	0	0	0	0	1	0	0
5478	Vietri_2017	0	Ha abbassato il prezzo dei moduli fotovoltaici per sei mesi.	0	0	0	0	0	0	1	0	0
5479	Vietri_2017	1	Il prezzo dei moduli fotovoltaici si è abbassato in sei mesi.	0	0	0	0	0	0	1	0	0
5480	Vietri_2017	1	Il prezzo dei moduli fotovoltaici si è abbassato per sei mesi.	0	0	0	0	0	0	1	0	0
5481	Vietri_2017	1	Ha abbassato il prezzo di quei prodotti del 20 % in sei mesi.	0	0	0	0	0	0	1	0	0
5482	Vietri_2017	1	Ha abbassato il prezzo di quei prodotti del 20 % per sei mesi.	0	0	0	0	0	0	1	0	0
5483	Vietri_2017	1	Il prezzo di quei prodotti si è abbassato del 20 % in sei mesi.	0	0	0	0	0	0	1	0	0
5509	Vietri_2017	1	Era una nave francese che si è affondata?	0	1	0	0	0	1	0	0	0
5510	Vietri_2017	1	La cellula calciforme è affondata nei tessuti sottostanti.	0	0	0	0	0	0	1	0	0
5519	Vietri_2017	1	Le vittorie hanno carburato il calciatore per settimane.	0	0	0	0	0	0	1	0	0
5520	Vietri_2017	1	Il calciatore ha carburato in una settimana.	0	0	0	0	0	0	0	0	1
5525	Vietri_2017	1	Il temporale ha ritardato il treno di due ore.	0	0	0	0	0	0	1	0	0
5526	Vietri_2017	0	Il temporale ha ritardato il treno per due ore.	0	0	0	0	0	0	1	0	0
5527	Vietri_2017	0	L'incidente ha ritardato il treno in due ore.	0	0	0	0	0	0	1	0	0
5528	Vietri_2017	0	L'incidente ha ritardato il treno per due ore.	0	0	0	0	0	0	1	0	0
5530	Vietri_2017	1	Paola ha bollito l'acqua in alcuni minuti.	0	0	0	0	0	0	1	0	0
5539	Vietri_2017	1	I campi si sono inariditi in una settimana.	0	0	0	0	0	0	0	0	1
5541	Vietri_2017	1	I campi sono inariditi in una settimana.	0	0	0	0	0	0	0	0	1
5543	Vietri_2017	1	I campi si sono seccati in una settimana.	0	0	0	0	0	0	0	0	1
5545	Vietri_2017	1	I campi sono seccati in una settimana.	0	0	0	0	0	0	0	0	1
5584	Vietri_2017	1	Il cioccolato è fuso per 5 minuti.	0	1	0	0	0	0	0	0	0
5585	Vietri_2017	1	Il cioccolato ha fuso in 5 minuti.	0	1	0	0	0	0	0	0	0
5586	Vietri_2017	1	Il cioccolato ha fuso per 5 minuti.	0	1	0	0	0	0	1	0	0
5610	Vietri_2017	1	Una volta rosolata inserite il vino rosso dove la carne ha macerato per 12 ore.	0	0	0	0	0	0	0	0	1
5625	Vietri_2017	1	La valigia è leggera.	0	1	0	0	0	0	0	0	0
5626	Vietri_2017	1	La valigia è più leggera.	0	1	0	0	0	0	0	0	0
5627	Vietri_2017	1	La valigia è alleggerita.	0	1	0	0	0	0	0	0	0
5628	Vietri_2017	1	La valigia viene alleggerita.	0	1	0	0	0	0	0	0	0
5629	Vietri_2017	1	La valigia è oramai alleggerita.	0	1	0	0	0	0	0	0	0
5630	Vietri_2017	1	Le pareti sono gialle.	0	1	0	0	1	0	0	0	0
5631	Vietri_2017	1	Le pareti sono ingiallite.	0	1	0	0	1	0	0	0	0
5632	Vietri_2017	1	Le pareti sono ormai ingiallite.	0	1	0	0	0	0	0	0	0
5633	Vietri_2017	1	Le pareti sono diventate gialle.	0	1	0	0	0	0	0	0	0
5634	Vietri_2017	0	La pareti sono diventate ingiallite.	0	1	0	0	0	0	0	0	0
5635	Vietri_2017	0	La valigia è diventata alleggerita.	0	1	0	0	0	0	0	0	0
5636	Vietri_2017	0	La stanza è diventata ingrandita.	0	1	0	0	0	0	0	0	0
5637	Vietri_2017	1	I prezzi sono rincarati.	0	1	0	0	0	0	0	0	0
5638	Vietri_2017	1	I prezzi sono diventati più cari.	0	1	0	0	0	0	0	0	0
5639	Vietri_2017	1	Il ramo è diventato curvo.	0	1	0	0	0	0	0	0	0
5640	Vietri_2017	1	Il pavimento è diventato sporco.	0	1	0	0	0	0	0	0	0
5641	Vietri_2017	0	Il pavimento è diventato sporcato.	0	1	0	0	0	0	0	0	0
5642	Vietri_2017	1	La valigia si è fatta leggera.	0	1	0	0	0	0	0	0	0
5643	Vietri_2017	0	La valigia si è fatta alleggerita.	0	1	0	0	0	0	0	0	0
5644	Vietri_2017	1	Le pareti sono fatte gialle.	0	1	0	0	0	0	0	0	0
5645	Vietri_2017	0	Le pareti sono fatte ingiallite.	0	1	0	0	1	0	0	0	0
5646	Vietri_2017	1	I prezzi si sono fatti più cari.	0	1	0	0	0	0	0	0	0
5647	Vietri_2017	1	I prezzi si sono fatti cari.	0	1	0	0	0	0	0	0	0
5648	Vietri_2017	0	I prezzi si sono fatti rincarati.	0	1	0	0	0	0	0	0	0
5649	Vietri_2017	1	Il piede si è fatto gonfio.	0	1	0	0	0	0	0	0	0
5650	Vietri_2017	0	Il piede si è fatto gonfiato.	0	1	0	0	0	0	0	0	0
5651	Vietri_2017	1	La stanza si è fatta grande.	0	1	0	0	0	0	0	0	0
5652	Vietri_2017	1	La stanza si è fatta più grande.	0	1	0	0	0	0	0	0	0
5653	Vietri_2017	1	Maria ha reso la valigia leggera.	0	1	0	0	0	0	1	0	0
5654	Vietri_2017	0	Sofia ha reso la valigia alleggerita.	0	1	0	0	0	0	1	0	0
5655	Vietri_2017	1	Il fiume ha reso le pareti gialle.	0	1	0	0	0	0	0	0	0
5656	Vietri_2017	0	Il fiume ha reso le pareti ingiallite.	0	1	0	0	0	0	0	0	0
5657	Vietri_2017	1	I commercianti hanno reso i prezzi più cari.	0	1	0	0	0	0	0	0	0
5658	Vietri_2017	0	I commercianti hanno reso i prezzi rincarati.	0	1	0	0	0	0	0	0	0
5659	Vietri_2017	0	I commercianti hanno reso i prezzi più rincarati.	0	1	0	0	0	0	0	0	0
5660	Vietri_2017	1	Hanno reso la stanza più grande.	0	1	0	0	0	0	0	0	0
5661	Vietri_2017	0	Hanno reso la stanza ingrandita.	0	1	0	0	0	0	0	0	0
5662	Vietri_2017	0	Hanno reso la stanza più ingrandita.	0	1	0	0	0	0	0	0	0
5663	Vietri_2017	1	Ha reso il piede gonfio.	0	1	0	0	0	0	1	0	0
5664	Vietri_2017	0	Ha reso il piede gonfiato.	0	1	0	0	0	0	0	0	0
5665	Vietri_2017	1	La valigia, da pesante è diventata leggera.	0	1	0	0	0	0	0	0	0
5666	Vietri_2017	0	La valigia, da pesante è diventata alleggerita.	0	1	0	0	0	0	0	0	0
5667	Vietri_2017	0	La valigia, da appesantita è diventata alleggerita.	0	1	0	0	0	0	0	0	0
5668	Vietri_2017	1	Il mare, da sporco è diventato pulito.	0	1	0	0	0	0	0	0	0
5669	Vietri_2017	0	La porta è diventata rotta.	0	1	0	0	0	0	0	0	0
5670	Vietri_2017	0	La porta si è fatta rotta.	0	1	0	0	0	0	0	0	0
5671	Vietri_2017	0	La porta è diventata aperta.	0	1	0	0	0	0	0	0	0
5672	Vietri_2017	0	La porta si è fatta aperta.	0	1	0	0	0	0	0	0	0
5673	Vietri_2017	0	La porta è diventata chiusa.	0	1	0	0	0	0	0	0	0
5674	Vietri_2017	0	La porta si è fatta chiusa.	0	1	0	0	0	0	0	0	0
5675	Vietri_2017	0	Gabriele ha reso aperta la porta.	0	1	0	0	0	0	0	0	0
5676	Vietri_2017	0	Riccardo ha reso chiusa la porta.	0	1	0	0	0	0	0	0	0
5677	Vietri_2017	0	Tommaso ha reso rotta la porta.	0	1	0	0	0	0	1	0	0
5678	Vietri_2017	1	Il mare è diventato inquinato.	0	1	0	0	0	0	0	0	0
5679	Vietri_2017	0	Il mare si è fatto inquinato.	0	1	0	0	0	0	0	0	0
5680	Vietri_2017	1	L'aria è diventata pulita.	0	1	0	0	0	0	0	0	0
5681	Vietri_2017	1	L'aria si è fatta pulita.	0	1	0	0	0	0	0	0	0
5682	Vietri_2017	1	Il mare è diventato gelato.	0	1	0	0	0	0	0	0	0
5683	Vietri_2017	1	Il mare si è fatto gelato.	0	1	0	0	0	0	0	0	0
5684	Vietri_2017	0	Il piede è diventato gonfiato.	0	1	0	0	0	0	0	0	0
5685	Vietri_2017	1	I vestiti sono diventati logori.	0	1	0	0	0	0	0	0	0
5686	Vietri_2017	0	I vestiti si sono fatti logori.	0	1	0	0	0	0	0	0	0
5687	Vietri_2017	0	La frutta è diventata marcita.	0	1	0	0	0	0	0	0	0
5688	Vietri_2017	1	La frutta si è fatta marcia.	0	1	1	0	0	0	0	0	0
5689	Vietri_2017	1	La carne è insaporita.	0	1	0	0	0	0	0	0	0
5690	Vietri_2017	1	La carne viene insaporita.	0	1	0	0	0	0	0	0	0
5691	Vietri_2017	1	La carne si è insaporita in pochi minuti.	0	1	0	0	0	0	0	0	0
5692	Vietri_2017	1	La carne è insaporita in pochi minuti.	0	1	0	0	0	0	0	0	0
5693	Vietri_2017	1	La carne è oramai insaporita.	0	1	0	0	0	0	0	0	0
5694	Vietri_2017	1	La carne è gustosa.	0	1	0	0	1	0	0	0	0
5695	Vietri_2017	1	Leonardo è rinsecchito.	0	1	0	0	1	0	0	0	0
5696	Vietri_2017	1	Leonardo è dimagrito.	0	1	0	0	0	0	0	0	0
5697	Vietri_2017	1	La carne ha più sapore.	0	1	0	0	1	0	0	0	0
5698	Vietri_2017	1	La carne ha sapore.	0	1	0	0	1	0	0	0	0
5699	Vietri_2017	1	Il vino si è diventato aceto.	0	1	0	0	0	0	0	0	0
5700	Vietri_2017	1	Il vino è diventato aceto.	0	1	0	0	0	0	0	0	0
5701	Vietri_2017	1	Edoardo si è dimagrito.	0	1	0	0	1	0	0	0	0
5702	Vietri_2017	1	Tommaso è uno scheletro.	0	1	0	0	1	0	0	0	0
5703	Vietri_2017	1	Il pullover di lana è simile al feltro.	0	1	0	0	0	0	0	0	0
5704	Vietri_2017	1	Il formaggio si è stagionato.	0	1	0	0	0	0	0	0	0
5705	Vietri_2017	1	Il formaggio è stagionato.	0	1	0	0	1	0	0	0	0
5706	Vietri_2017	0	Il formaggio ha stagione.	0	1	0	0	1	0	0	0	0
5707	Vietri_2017	0	Il formaggio è stagione.	0	1	0	0	1	0	0	0	0
5708	Vietri_2017	1	Gabriele è diventato simile a uno scheletro.	0	1	0	0	0	0	0	0	0
5709	Vietri_2017	1	Andrea è diventato uno scheletro.	0	1	0	0	0	0	0	0	0
5710	Vietri_2017	1	Lorenzo si è fatto uno scheletro.	0	1	0	0	0	0	0	0	0
5711	Vietri_2017	1	La dieta lo ha reso uno scheletro.	0	1	0	0	0	0	0	0	0
5712	Vietri_2017	0	Francesco è si è fatto magro.	0	1	0	0	0	0	0	0	0
5713	Vietri_2017	0	Il bullone è diventato svitato.	0	1	0	0	0	0	0	0	0
5714	Vietri_2017	0	Il bullone si è fatto svitato.	0	1	0	0	0	0	0	0	0
5715	Vietri_2017	0	I prezzi sono diventati aumentati.	0	1	0	0	0	0	0	0	0
5716	Vietri_2017	0	I prezzi si sono fatti aumentati.	0	1	0	0	0	0	0	0	0
5717	Vietri_2017	0	I prezzi sono diventati incrementati.	0	1	0	0	0	0	0	0	0
5718	Vietri_2017	0	I prezzi si sono fatti incrementati.	0	1	0	0	0	0	0	0	0
5719	Vietri_2017	1	Il maglione è diventato infeltrito.	0	1	0	0	0	0	0	0	0
5720	Vietri_2017	1	La situazione si è fatta ingarbugliata.	0	1	0	0	0	0	0	0	0
5721	Vietri_2017	1	La sala è diventata affollata.	0	1	0	0	0	0	0	0	0
5722	Vietri_2017	1	Il tessuto è diventato scolorito.	0	1	0	0	0	0	0	0	0
5723	Vietri_2017	1	Il tessuto si è fatto scolorito.	0	1	0	0	0	0	0	0	0
5724	Vietri_2017	1	Le tubature sono diventate arrugginite.	0	1	0	0	0	0	0	0	0
5725	Vietri_2017	1	Le tubature si sono fatte arrugginite.	0	1	0	0	0	0	0	0	0
5726	Vietri_2017	1	La crema è diventata grumosa.	0	1	0	0	0	0	0	0	0
5727	Vietri_2017	1	La crema si è fatta grumosa.	0	1	1	0	0	0	0	0	0
5728	Vietri_2017	1	L'aria è diventata puzzolente.	0	1	0	0	0	0	0	0	0
5729	Vietri_2017	1	La carne è diventata saporita.	0	1	0	0	0	0	0	0	0
5730	Vietri_2017	0	La carne è molto saporita.	0	1	0	0	0	0	0	0	0
5731	Vietri_2017	0	La carne è diventa molto saporita.	0	1	0	0	0	0	0	0	0
5732	Vietri_2017	0	La carne è saporitissima.	0	1	0	0	1	0	0	0	0
5734	Vietri_2017	0	I prezzi sono aumentatissimi.	0	1	0	0	1	0	0	0	0
5735	Vietri_2017	0	I prezzi sono molto aumentati.	0	1	0	0	0	0	0	0	0
5736	Vietri_2017	0	I prezzi diventano molto aumentati.	0	1	0	0	0	0	0	0	0
5737	Vietri_2017	1	La situazione è ingarbugliatissima.	0	1	0	0	0	0	0	0	0
5738	Vietri_2017	1	La situazione è molto ingarbugliata.	0	1	0	0	0	0	0	0	0
5739	Vietri_2017	1	La situazione diventa molto ingarbugliata.	0	1	0	0	0	0	0	0	0
5740	Vietri_2017	1	La sala è affollatissima.	0	1	0	0	0	0	0	0	0
5741	Vietri_2017	1	La sala è molto affollata.	0	1	0	0	0	0	0	0	0
5742	Vietri_2017	1	La sala diventa affollatissima.	0	1	0	0	0	0	0	0	0
5743	Vietri_2017	1	La sala diventa molto affollata.	0	1	0	0	0	0	0	0	0
5744	Vietri_2017	1	Il vaso è in frantumi.	0	1	0	0	0	0	0	0	0
5799	Vietri_2017	0	Maria ha fatto sedurre Alessandro a quella ragazza.	0	0	0	0	0	0	1	0	0
5800	Vietri_2017	1	Maria ha fatto sedurre Riccardo da quella ragazza.	0	0	0	0	0	0	1	0	0
5801	Vietri_2017	0	Maria ha fatto irretire Francesco a quella ragazza.	0	0	0	0	0	0	1	0	0
5802	Vietri_2017	1	Maria ha fatto irretire Lorenzo da quella ragazza.	0	0	0	0	0	0	1	0	0
5823	Vietri_2017	1	Quelle ragazze hanno gioito della vittoria di Francesco.	0	0	0	0	0	0	1	0	0
5824	Vietri_2017	1	Quelle ragazze hanno gioito per la vittoria di Lorenzo.	0	0	0	0	0	0	1	0	0
5825	Vietri_2017	1	La vittoria di Tommaso ha fatto gioire le ragazze.	0	0	0	0	0	0	1	0	0
5826	Vietri_2017	1	Alessandro ha fatto gioire le ragazze con la sua vittoria.	0	0	0	0	0	0	1	0	0
5827	Vietri_2017	1	Alessandro ha fatto gioire le ragazze per la sua vittoria.	0	0	0	0	0	0	1	0	0
5828	Vietri_2017	1	Quel medico si è preoccupato della sua paziente.	0	0	0	0	0	0	1	1	0
5829	Vietri_2017	1	Alice si è preoccupata dell'organizzazione di quell'evento.	0	0	0	0	0	0	1	0	0
5830	Vietri_2017	1	Quel medico si è preoccupato per la sua paziente.	0	0	0	0	0	0	1	0	0
5831	Vietri_2017	1	Paola si preoccuperà per l'organizzazione di quell'evento.	0	0	0	0	0	0	1	0	0
5832	Vietri_2017	0	Quel medico si è preoccupato per la sua paziente per farla guarire in fretta.	0	0	0	0	0	0	1	0	0
5833	Vietri_2017	1	Quel medico si occupa della sua paziente per farla guarire in fretta.	0	0	0	0	0	0	1	0	0
5834	Vietri_2017	1	Maria si preoccupa dell'organizzazione di quell'evento per farlo ben riuscire.	0	0	0	0	0	0	1	0	0
5835	Vietri_2017	1	Alice si occupa dell'organizzazione di quell'evento per farlo ben riuscire.	0	0	0	0	0	0	1	0	0
5853	Vietri_2017	1	Che Maria non fosse ancora rientrata ha irritato Andrea.	0	1	0	0	0	0	1	0	0
5854	Vietri_2017	1	Che Beatrice non fosse ancora rientrata ha spaventato Riccardo.	0	1	0	0	0	0	0	0	0
5861	Vietri_2017	0	Alessandro si calma del fatto che Giulia si tranquilla.	0	0	0	0	0	0	1	0	0
5862	Vietri_2017	0	Riccardo si calma che Maria si tranquilla.	0	0	0	0	0	0	1	0	0
5863	Vietri_2017	1	Il fatto che i bambini stiano recitando diverte Riccardo.	0	0	0	0	0	0	1	0	0
5864	Vietri_2017	1	Che i bambini stiano recitando diverte Alessandro.	1	0	0	0	0	0	0	0	0
5866	Vietri_2017	1	Leonardo si diverte del fatto che i bambini stiano recitando.	0	0	0	0	0	0	1	0	0
5867	Vietri_2017	1	L'ispettore è spaventato della cadenza degli omicidi.	0	0	0	0	0	0	1	0	0
5868	Vietri_2017	1	L'ispettore è spaventato dalla cadenza degli omicidi.	0	0	0	0	0	0	1	0	0
5869	Vietri_2017	1	L'ispettore è stupito della cadenza degli omicidi.	0	0	0	0	0	0	1	0	0
5870	Vietri_2017	1	L'ispettore è stupito dalla cadenza degli omicidi.	0	0	0	0	0	0	1	0	0
5871	Vietri_2017	1	L'ispettore è preoccupato della cadenza degli omicidi.	0	0	0	0	0	0	1	0	0
5872	Vietri_2017	1	L'ispettore è preoccupato dalla cadenza degli omicidi.	0	0	0	0	0	0	1	0	0
5873	Vietri_2017	1	Alessandro è preoccupato da questa situazione.	0	0	0	0	0	0	1	0	0
5874	Vietri_2017	1	Gabriele viene stupito dalla cordialità di quella popolazione.	0	0	0	0	0	0	1	0	0
5875	Vietri_2017	1	Gabriele viene agitato da mille preoccupazioni.	0	0	0	0	0	0	1	0	0
5876	Vietri_2017	1	La gente viene agitata dalle minacce di morte.	0	0	0	0	0	0	1	0	0
5916	Vietri_2017	1	La carne è cotta.	0	1	0	0	1	0	0	0	0
5917	Vietri_2017	0	La carne sta bruciata.	0	1	0	0	0	0	0	0	0
5918	Vietri_2017	0	La carne sta cotta.	0	1	0	0	1	0	0	0	0
5919	Vietri_2017	1	La pianta è secca.	0	1	0	0	1	0	0	0	0
5920	Vietri_2017	0	La pianta sta secca.	0	1	0	0	0	0	0	0	0
5921	Vietri_2017	1	Maria è angosciata per quella notizia.	0	1	0	0	0	0	0	0	0
5922	Vietri_2017	1	Emma sta in angoscia per quella notizia.	0	1	0	0	0	0	0	0	0
5923	Vietri_2017	1	Beatrice è andata in angoscia per quella notizia.	0	1	0	0	0	0	0	0	0
5924	Vietri_2017	1	Paola è in angoscia per quella notizia.	0	1	0	0	0	0	0	0	0
5981	Vietri_2017	1	Una tempesta di vento ha abbattuto la casa.	0	0	0	0	0	0	1	0	1
6023	Vietri_2017	1	La TV si è spenta.	0	1	0	0	0	0	0	0	0
6050	Elia_1982	1	Riccardo desidera una donna.	0	0	0	0	0	0	0	0	1
6052	Elia_1982	1	Edoardo ha il desiderio di una donna.	0	0	0	0	0	0	0	0	1
6054	Elia_1982	1	Riccardo è desideroso di un libro.	0	1	0	0	0	0	0	0	0
6055	Elia_1982	1	Riccardo è desideroso di una donna.	0	1	0	0	0	0	0	0	1
